"","id_stazione","nome","observations","station_operation_days","avg_min_interval","sd_min_interval","max_min_interval","avg_available","avg_spaces","avg_total"
"179","99d05089c79ad0acfd5d3acecaf2cd83","San Marchese",2584,328.179872685185,182.910307017544,113.885435532926,3366.25,2.93924148606811,5.89551083591331,8.83475232198142
"180","9a0aead1dddf67ea97dfaa6e3c34e567","Raffaello",719,99.2139814814815,198.956351414001,149.061660152382,2459.41666666667,3.72322670375522,5.3115438108484,9.03477051460362
"181","9a1ff6add93143ae371db6244ac33e9d","Vittorio Emanuele II 4",719,99.2140972222222,198.956583217432,149.079504007414,2459.41666666667,2.0125173852573,13.7454798331015,15.7579972183588
"182","9c1d471fd4c6961862584bf307f19abc","Cairoli",1865,228.715324074074,176.628025022341,96.2609212514765,3366.25,9.8970509383378,7.84289544235925,17.7399463806971
"183","9e58b009669cc416db675858c8f06e95","Tortona",721,99.2131365740741,198.402797041147,149.355965855178,2459.41666666667,10.2579750346741,5.44937586685159,15.7073509015257
"184","9f1a73de0b1c36f9d40c771335fe3906","Arcivescovado",1864,228.715324074074,176.722782546495,96.1362233434899,3366.25,3.84549356223176,10.5177038626609,14.3631974248927
"185","9f705b5e090de99e976f4ac6c6911571","Porta Susa 1",718,99.2128703703704,199.231244196843,149.446041924995,2459.4,2.51532033426184,12.3788300835655,14.8941504178273
"186","a094649e150f7b7636259ca8a183848d","Dora Siena 1",719,99.2140393518519,198.956467315716,149.069773722278,2459.41666666667,8.80528511821975,6.21418636995828,15.019471488178
"187","a2a1e27c6389b28bba4f4c3bfcf135b9","Paravia",1865,228.715324074074,176.628025022341,96.254949468958,3366.25,4.34316353887399,6.7656836461126,11.1088471849866
"188","a3d05c72e63f76c832d7d6ccbf4f5fd5","Universita` 1",1863,228.715324074074,176.817641796386,96.4581720344894,3366.25,9.01717659688674,8.55340848094471,17.5705850778315
"189","a4792b55af4c2ed4730f24207b924ead","Buozzi",2583,328.179861111111,182.981113692089,113.915965783232,3366.25,1.52729384436702,6.2137049941928,7.74099883855981
"190","a4ec496a6173afcff29f0317b64a29f3","Orbassano",1864,228.715324074074,176.722782546495,96.1975282138539,3366.25,7.61534334763949,8.16899141630901,15.7843347639485
"191","a5013cd73813eb8542cbb384895ef483","Lesna",2584,328.1796875,182.910203818369,113.747700331073,3366.25,3.18498452012384,3.21594427244582,6.40092879256966
"192","a5b4759d61ccf764cfaef64a35827403","Inghilterra 1",721,99.213125,198.402773925104,149.209826841052,2459.41666666667,3.35783633841886,9.2621359223301,12.619972260749
