"Anno";"Provincia";"CodiceIstatComune";"Comune";"DenominazioneEsercizio";"Indirizzo";"Tipologia";"SettoreMerceologico";"SuperficieDiVenditaMq";"InseritoInCC";"NuovaApertura";"Cessazione";"AmpliamentoRiduzione";"Volturazione";""
"2014";"Torino";"1272";"TORINO";"ARBITER DI MERZAGORA LUCIANO S.A.S.";"PIAZZA CARLO FELICE 35";"M";"Non alimentare";"305";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"AUTOFREJUS DI SABIA VITO E C. SNC";"VIA FREJUS 131/B";"M";"Non alimentare";"270";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"CO.A.PI. S.R.L.";"CORSO POTENZA 153/D";"M";"Misto";"896";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"CUPROMETAL S.P.A.";"VIA CUMIANA 53/A";"M";"Non alimentare";"356";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"DE CARLO ACHILLE DI GIORGIO E PIERO DE CARLO S.N.C.";"VIA CARLO ALBERTO 36/H";"M";"Non alimentare";"304";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"DEL ZOTTO MAWA S.A.S.";"VIA FRANCESCO DE SANCTIS 106";"M";"Non alimentare";"358";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"VIAPIANA  S.R.L.";"VIA GIUSEPPE GARIBALDI 44";"M";"Non alimentare";"295";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"GRANDI LEGNAMI DI GRANDI GIOVANNI E C SAS";"STRADA PORTONE 77";"M";"Non alimentare";"316";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"CARREFOUR MARKET";"VIA CRISTOFORO COLOMBO 43/B";"M";"Misto";"1200";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"IDROCENTRO S.P.A.";"VIA A. MANZONI 16/E";"M";"Non alimentare";"344";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"IN'S MERCATO S.P.A.";"VIA BENE VAGIENNA 62/A";"M";"Misto";"432";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"ITALIANA ROTAPRINT S.P.A";"CORSO INGHILTERRA 47";"M";"Non alimentare";"277";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"UNI EURO SRL";"VIA PIER LUIGI NERVI 12/14";"M";"Non alimentare";"1612";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"SPESA INTELLIGENTE SPA";"VIA TORINO 72";"M";"Misto";"664";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1269";"STRAMBINO";"TUTTOFRESCO S.R.L.";"VIA MADONNA DEL ROSARIO 24";"M";"Misto";"360";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1270";"SUSA";"RINALDI SPA";"FRAZIONE TRADUERIVI 15/5";"M";"Non alimentare";"300";"NO";"0";"1";"0";"0";""
"2014";"Torino";"1270";"SUSA";"R.P.R. CERAMICHE DI BAR FRANCA SNC";"FRAZIONE TRADUERIVI 18/8";"M";"Non alimentare";"337";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1270";"SUSA";"NOVA COOP S.C.";"VIA DONATORI DI SANGUE 21";"G";"Misto";"1800";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1270";"SUSA";"SPESA INTELLIGENTE SPA";"CORSO STATI UNITI 41";"M";"Misto";"1159";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"CHAVE/ANDREA-CHAVE/RICCARDO";"VIA MERCANTI 17";"M";"Non alimentare";"580";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"COSTA MARIO";"VIA ARTISTI 14/B";"M";"Non alimentare";"520";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"A.D. ARREDAMENTI DE MICHELE S.R.L.";"VIA VITERBO 112";"M";"Non alimentare";"554";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"AUTOVIP S.R.L.";"VIA SANDRO BOTTICELLI 86/A";"M";"Non alimentare";"665";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"CARREFOUR EXPRESS";"VIA T. VALPERGA CALUSO 14";"M";"Misto";"376";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"ELECTRICAL G.GOIA S.R.L.";"VIA SUSA 3/B";"M";"Non alimentare";"387";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"PANDA MARKET DI BOCCALATTE & C. S.N.C.";"VIA BEAULARD 29/C";"M";"Misto";"396";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"GALLENCA S.P.A.";"VIA MOMBASIGLIO 79/A";"M";"Non alimentare";"594";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"GRANDI MAGAZZINI BACCHETTA DI C. PAVESIO S.N.C.";"PIAZZA REPUBBLICA 3/I";"M";"Non alimentare";"388";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"COIN SPA";"VIA G.L. LAGRANGE 47";"G";"Non alimentare";"3260";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"UNES MAXI S.P.A.";"VIALE MUGHETTI IS 13/BIS/E";"M";"Misto";"917";"NO";"0";"0";"0";"1";""
"2014";"Torino";"1272";"TORINO";"GURLINO ARREDAMENTI S.R.L.";"VIA CARLO ALBERTO 38/B";"M";"Non alimentare";"594";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"FORNITURE IDRAULICHE RIGNANESE SRL";"VIA CASTIGLIONE 37";"M";"Non alimentare";"430";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"HOBBY CONFEZIONI SAS";"VIA ROMA ANG. VIA ITALIA";"M";"Non alimentare";"388";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"NAT & BIO SRL";"VIA LEONCAVALLO 7";"M";"Misto";"901";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"CASA PIOCHEUR SRL";"VIA PAGANINI 42";"M";"Non alimentare";"840";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"TAKKO FASHION ITALIA SRL";"VIA LEONCAVALLO 11";"M";"Non alimentare";"538";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"AGRIFARMA SPA";"VIA GIORDANO BRUNO 10";"M";"Non alimentare";"350";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"CATALANO SALVATORE";"STRADA SETTIMO 236";"M";"Non alimentare";"310";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"FORNASIERI ALFONSO";"CORSO PESCHIERA 291/H";"M";"Non alimentare";"531";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"MACRI"" SALVATORE";"CORSO SIRACUSA 30/A";"M";"Non alimentare";"292";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"ACIMMAGINE SRL";"PIAZZALE S.GABRIELE DI GORIZIA 210/A";"M";"Non alimentare";"350";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"CASTALDO SRL";"VIA G. REISS ROMOLI 301/B";"M";"Non alimentare";"269";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"COLORIFICIO TORINO DI TURVANI GIOVANNI S.N.C.";"VIA S.DONATO 60/A";"M";"Non alimentare";"295";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"BUON MARKET E CO-NA S.N.C. DI COSTANTINO GIROLAMO";"VIA GUIDO RENI 96/int.150";"M";"Misto";"410";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"DI BARTOLO ARREDAMENTI S.R.L.";"CORSO CASALE 116/A";"M";"Non alimentare";"385";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"DURANDO S.R.L.";"VIA ROMA 77";"M";"Non alimentare";"394";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"ETERCENTRO S.R.L.";"VIA MONFALCONE 177";"M";"Non alimentare";"744";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"F.LLI GIOIA DI GIOIA VITO S.A.S.";"VIA CARDINAL MASSAIA 125/F";"M";"Non alimentare";"398";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"FABRIS S.R.L.";"CORSO A. DE GASPERI 17/F";"M";"Non alimentare";"331";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"FACIT - MERCATO DELLA CONFEZIONE S.P.A. O  IN FORM";"VIA E. STAMPINI 46";"M";"Non alimentare";"2187";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"FORZA SRL";"VIA P.C. BOGGIO 56/F";"M";"Non alimentare";"265";"NO";"0";"1";"0";"0";""
"2014";"Torino";"1272";"TORINO";"CARREFOUR EXPRESS";"PIAZZA SAVOIA 2";"M";"Misto";"297";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"GIORGIO ARMANI RETAIL S.R.L.";"VIA BRUNO BUOZZI 5/C";"M";"Non alimentare";"465";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"HERMES ITALIE S.P.A.";"VIA ROMA 124";"M";"Non alimentare";"338";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"MOBILIFICO DELLA BRIANZA SNC";"VIA ROMA 13";"M";"Non alimentare";"346";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"VIRIDEA SRL";"VIA SAN MAURO 100";"G";"Non alimentare";"2890";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"BENNET SPA";"P.ZZA CADUTI SUL LAVORO 9";"M";"Non alimentare";"1613";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"MA. EDIL. SRL";"VIA MILANO 205";"M";"Non alimentare";"675";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"BORELLO S.R.L.";"CORSO REGINA MARGHERITA 27";"M";"Non alimentare";"553";"NO";"0";"0";"0";"1";""
"2014";"Torino";"1272";"TORINO";"CASTELLO S.R.L.";"VIA NIZZA 177";"M";"Non alimentare";"290";"NO";"0";"1";"0";"0";""
"2014";"Torino";"1272";"TORINO";"ZANON GIULIANA";"VIA BORGOMASINO 5";"M";"Non alimentare";"272";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"CAMPUS COMPANY DI GALANTE ANNA MARIA & C. SNC";"CORSO MONCALIERI 23";"M";"Non alimentare";"277";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"CAMURATI PROFUMI - SPA";"PIAZZA ADRIANO 1";"M";"Non alimentare";"396";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"CARREFOUR EXPRESS";"VIA G. PACCHIOTTI 58";"M";"Misto";"275";"NO";"0";"1";"0";"0";""
"2014";"Torino";"1272";"TORINO";"GRUPPO DINAMICA SPA";"CORSO MARCHE 34";"M";"Non alimentare";"500";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"FACIT - MERCATO DELLA CONFEZIONE S.P.A. O  IN FORM";"VIA F. CIGNA 100/A";"M";"Non alimentare";"289";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"SELF G2 SRL";"VIA ISONZO 104/A";"M";"Non alimentare";"2210";"NO";"0";"0";"0";"1";""
"2014";"Torino";"1272";"TORINO";"GURLINO ARREDAMENTI S.R.L.";"VIA CARLO ALBERTO 36";"M";"Non alimentare";"588";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"IN""S MERCATO S.P.A.";"CORSO TRAIANO 18/int.1";"M";"Misto";"530";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"IN""S MERCATO S.P.A.";"VIA BORGARO 114/A";"M";"Misto";"524";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"OVIESSE SRL";"VIA PIER LUIGI NERVI 12/14";"M";"Non alimentare";"570";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1269";"STRAMBINO";"CUCEGLIO SNC DI CORDERA E CUCEGLIO";"VIA CIRCONVALLAZIONE 33";"M";"Non alimentare";"410";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1270";"SUSA";"MONDO MOTORI SRL";"VIA STRADA STATALE N. 24 10";"M";"Non alimentare";"360";"NO";"0";"1";"0";"0";""
"2014";"Torino";"1270";"SUSA";"MUNARI GIORGIO";"C.SO INGHILTERRA 12/5";"M";"Non alimentare";"196";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"DOLZA GIUSEPPE";"VIA CAVAGNOLO 12/int.36";"M";"Non alimentare";"360";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"AUTOGRIFFE DI COLOMBINO DIEGO S.A.S.";"CORSO RAFFAELLO 16";"M";"Non alimentare";"350";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"AUTOPATTI S.N.C. DI PATTI VINCENZO E PATTI UMBERTO";"VIA PIETRO COSSA 26/A";"M";"Non alimentare";"363";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"AUTOVOGUE SRL IN LIQUIDAZIONE SOC. UNIPERSONALE";"VIA SALUZZO 29";"M";"Non alimentare";"357";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"EKOM DISCOUNT";"VIA MADONNA DELLE ROSE 29/D";"M";"Alimentare";"715";"NO";"0";"0";"0";"1";""
"2014";"Torino";"1272";"TORINO";"JIANG XIMAN";"CORSO GIULIO CESARE 214/C";"M";"Non alimentare";"276";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"FIORINO S.R.L.";"VIA ANDORNO 31";"M";"Misto";"506";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"GALLIANO HABITAT S.P.A";"VIA PIETRO MICCA 12/A";"M";"Non alimentare";"380";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"BUOSI - C.B.R. S.A.S. DI ROSSI BRUNA E C.";"VIA ANGROGNA 16/A";"M";"Misto";"354";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"CELENTANO S.N.C. DI CELENTANO ELENA";"VIA F. RISMONDO 3/G";"M";"Misto";"380";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"FUTURA S.R.L.";"VIA NIZZA 95";"M";"Misto";"387";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"MONDADORI RETAIL S.R.L.";"VIA MONTE DI PIETA"" 2";"M";"Non alimentare";"1200";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"FRATELLI BORLETTI S.P.A";"VIA A. SANSOVINO 194";"M";"Non alimentare";"380";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"GLD S.N.C. DI  LIZZI LORETA & C.";"VIA SALBERTRAND 35/A";"M";"Misto";"397";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"GRANDI MARCHE MACCHINE UTENSILI DI TARASCHI S.A.S.";"STRADA VALLETTE 10";"M";"Non alimentare";"294";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"CALZATURE PITTARELLO G.L.G. SRL";"VIA CEBROSA 2";"M";"Non alimentare";"1550";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"MAX JIN SRL";"PIAZZA CADUTI SUL LAVORO 1";"M";"Non alimentare";"1174";"NO";"0";"0";"1";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"DECATHLON ITALIA srl";"VIA PAGANINI 48";"G";"Non alimentare";"5000";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"GIBERTI MAURO GIOVANNI";"VIA SANDRO BOTTICELLI 71";"M";"Non alimentare";"300";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"LERARIO FRANCESCO";"VIA RENATO MARTORELLI 102/A";"M";"Non alimentare";"266";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"RIENTE LUIGI";"CORSO VERCELLI 299/A";"M";"Non alimentare";"890";"NO";"0";"0";"0";"1";""
"2014";"Torino";"1272";"TORINO";"BELLANOVA ELETTRODOMESTICI S.R.L.";"PIAZZA DERNA 207/H";"M";"Non alimentare";"500";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"COMPUTER UNION MILANO S.R.L.";"VIA T. VALPERGA CALUSO 18/C";"M";"Non alimentare";"341";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"NOVA COOP SOCIETA"" COOPERATIVA";"CORSO BELGIO 151/D";"M";"Alimentare";"565";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"CARREFOUR EXPRESS";"VIA E. CIALDINI 27/D";"M";"Misto";"439";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"F.M. TRADING S.R.L.";"STRADA S.MAURO 141/A";"M";"Misto";"1700";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"CARREFOUR MARKET";"VIA GENOVA 183";"M";"Misto";"1449";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"MOTORBIKE CENTER";"CORSO MONCALIERI 203";"M";"Non alimentare";"323";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"FACIT SPA";"VIA PIER LUIGI NERVI 10/12";"M";"Non alimentare";"2450";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1270";"SUSA";"LEGNAMI JACOB SNC";"VIA MEANA 30";"M";"Non alimentare";"470";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1270";"SUSA";"FORNO Giuseppe";"C.SO STATI UNITI 33";"M";"Non alimentare";"355";"NO";"0";"1";"0";"0";""
"2014";"Torino";"1272";"TORINO";"PADERI MARTINO";"STRADA GHIACCIAIE 9";"M";"Non alimentare";"300";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"POGLIANO CARLA";"VIA VILLAR 17/B";"M";"Non alimentare";"300";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"SCALCO MARIA ROSA";"CORSO MONCALIERI 415";"M";"Non alimentare";"296";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"POZZOLI S.P.A.";"VIA PIETRO COSSA 18/C";"M";"Non alimentare";"283";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"BENZO GIOVANNI S.A.S.";"CORSO VERCELLI 97/B";"M";"Non alimentare";"300";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"BIBE DI CALAMITA SAVINO SNC";"VIA CARLO PORTA 5/B";"M";"Misto";"519";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"BLOCKBUSTER ITALIA S.P.A.";"CORSO BERNARDINO TELESIO 87";"M";"Non alimentare";"310";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"BON PER S.A.S. DI PETROSO TERESA E C.";"VIA VOLTURNO 14";"M";"Misto";"364";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"CA.GI. SRL";"CORSO BRAMANTE 14";"M";"Misto";"1172";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"CANEPA E FARRO S.N.C.";"VIA GOTTARDO 219/A";"M";"Non alimentare";"343";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"EXPOTHERM DI BUONAMASSA FRANCESCO S.N.C.";"VIA LUCENTO 134/D";"M";"Non alimentare";"275";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"G.B.CAR SRL";"CORSO GROSSETO 75/A";"M";"Non alimentare";"305";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"GALLENCA S.P.A.";"VIA S.DONATO 44/C";"M";"Non alimentare";"400";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"HOLDING DEI GIOCHI S.P.A.";"CORSO GIULIO CESARE 65";"M";"Non alimentare";"2390";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"IDEA UNO SPA";"CORSO GIULIO CESARE 304";"M";"Non alimentare";"1500";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"LIDL ITALIA SRL";"VIA MILANO 61";"M";"Misto";"992";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"ARREDAMENTI MORENA SRL";"VIA PAGANINI 52";"M";"Non alimentare";"1200";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"MAISONS DU MONDE ITALIA SRL";"VIA GIORDANO BRUNO 6";"G";"Non alimentare";"3500";"SI";"0";"0";"0";"0";""
"2014";"Torino";"1270";"SUSA";"LIU MIAN";"CORSO STATI UNITI 16/A";"M";"Non alimentare";"342";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1270";"SUSA";"EN.PA.WAL. SRL";"CORSO INGHILTERRA 12";"M";"Misto";"180";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1270";"SUSA";"SPOTO Davide";"via Str. Statale 24 10/A";"M";"Non alimentare";"245";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"LA ROSA GIOVANNI";"LARGO V. LANCIA 46";"M";"Non alimentare";"1000";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"FLEXITALIA SNC DI COPPO G E C.";"VIA NIZZA 113";"M";"Non alimentare";"258";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"ASCAM DESIGN SRL";"VIA ORBETELLO 154/B";"M";"Non alimentare";"319";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"AUTHOS S.P.A.";"CORSO GROSSETO 318/A";"M";"Non alimentare";"1227";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"AUTO 3000 SRL IN LIQUIDAZIONE";"CORSO TRAIANO 14/A";"M";"Non alimentare";"383";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"RIGAT % AVIDANO S.P.A.";"CORSO BELGIO 179";"M";"Non alimentare";"330";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"CLEANING S.A.S.DI PRIARONE SAMUELE & C.";"CORSO ORBASSANO 462/A";"M";"Non alimentare";"320";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"ETERCENTRO S.R.L.";"VIA V.M. MIGLIETTI 17";"M";"Non alimentare";"342";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"FIORINO SRL";"VIA VALDENGO 16/C";"M";"Misto";"706";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"GS SPA";"CORSO CADORE 43";"M";"Misto";"1332";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"IL MERCATONE S.R.L.";"VIA BARDONECCHIA 185/A";"M";"Non alimentare";"440";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"MARKET D E B SRL";"VIA ITALIA 51";"M";"Misto";"396";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1270";"SUSA";"BURDIN SAS DI MARCON LUCIANO & C.";"VIA ROMA 19/21";"M";"Misto";"249";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1270";"SUSA";"COSSA E VERSINO SRL";"VIA ETTORE OLIVERO PISTOLETTO 11";"M";"Non alimentare";"713";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"FUSARO ROMEO";"CORSO UNIONE SOVIETICA 493/int.4";"M";"Non alimentare";"395";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"AR CUT PA S.R.L.";"VIA S.SECONDO 37/G";"M";"Non alimentare";"290";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"AUTOCITY DI NEBBIAI ANNETTA E C. S.N.C.";"CORSO POTENZA 166";"M";"Non alimentare";"1800";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"AUTOPIU"" DI GIARDINO MAURIZIO E POSSENTI ENZO S.R.L.";"VIA LUCENTO 73/A";"M";"Non alimentare";"370";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"AUXILIA E TEALDI SRL";"VIA MUZIO CLEMENTI 21";"M";"Non alimentare";"282";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"CE-PA CERAMICHE PANZERI DI PANZERI ENZO E EGIS S.R.L.";"VIA SOSPELLO 49";"M";"Non alimentare";"265";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"DIAL S.R.L.";"VIA C. NEGARVILLE 23/BIS";"M";"Misto";"520";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"TREVISAN DOLCIARIA S.R.L.";"VIA CEVA 45/A";"M";"Non alimentare";"506";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"FACIT - MERCATO DELLA CONFEZIONE S.P.A. O  IN FORM";"VIA F. CIGNA 102/A";"M";"Non alimentare";"1850";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"GARB SELEZIONI ALTA MODA S.P.A";"VIA ROMA 38";"M";"Non alimentare";"397";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"HOLDING TESSILE S.P.A.";"VIA ROMA 354";"M";"Non alimentare";"350";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"IDRO TERMO S.R.L.";"PIAZZA DERNA 246/A";"M";"Non alimentare";"378";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"IN""S MERCATO S.P.A.";"CORSO GIULIO CESARE 138/B";"M";"Misto";"301";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"IN""S MERCATO S.P.A.";"VIA VANCHIGLIA 42";"M";"Misto";"263";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"IN'S MERCATO SPA";"VIA LOMBARDIA 16";"M";"Misto";"580";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1265";"SETTIMO TORINESE";"MAX JIN SRL";"PIAZZA CADUTI SUL LAVORO 5";"M";"Non alimentare";"1030";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1269";"STRAMBINO";"LIDL";"S.S. N.26 TORINO - IVREA S.N.C.";"M";"Misto";"1107";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"ALMONDO DI ALMONDO PIERINO E GIOVANNI S.N.C.";"VIA SUSA 40";"M";"Non alimentare";"254";"NO";"0";"0";"0";"0";""
"2014";"Torino";"1272";"TORINO";"B.R.I. RICAMBI SRL";"VIA A. CESALPINO 57/B";"M";"Non alimentare";"318";"NO";"0";"0";"0";"0";""
